code	sample	mod_code	Nvalid_cov	Nmod	Ncanonical	Nother_mod	Ndelete	Nfail	Ndiff	Nnocall	n_sites	frac_modified	gtf_gene_name	gtf_gene_id	gtf_transcript_id	classification	match_source	iso_tes	iso_chain_tx	gtf_tes	gtf_chain_tx	tes_delta_bp	exon_overlap_bp	read_support	frac_global	polya_support_frac	sample_counts
ALCAM:21b43d96	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	19229	5176	5	5171	0	28	184	52	0	1036	0.000966	ALCAM	ALCAM	NM_001627.4	NOVEL_CHAIN	TES_TOL	105576891	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547528-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	105576900	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	9	4692	19	0.004	0.8947	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:6|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:6|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:4|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:1|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:1|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:1
ALCAM:21b43d96	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	a	7978	16	7956	6	92	780	101	0	1598	0.002006	ALCAM	ALCAM	NM_001627.4	NOVEL_CHAIN	TES_TOL	105576891	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547528-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	105576900	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	9	4692	19	0.004	0.8947	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:6|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:6|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:4|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:1|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:1|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:1
ALCAM:21b43d96	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	17596	7978	3	7956	19	92	780	101	0	1598	0.000376	ALCAM	ALCAM	NM_001627.4	NOVEL_CHAIN	TES_TOL	105576891	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547528-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	105576900	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	9	4692	19	0.004	0.8947	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:6|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:6|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:4|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:1|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:1|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:1
ALCAM:21b43d96	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	69426	7978	3	7956	19	92	780	101	0	1598	0.000376	ALCAM	ALCAM	NM_001627.4	NOVEL_CHAIN	TES_TOL	105576891	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547528-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	105576900	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	9	4692	19	0.004	0.8947	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:6|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:6|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:4|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:1|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:1|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:1
ALCAM:22f5abeb	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	19229	2100	3	2097	0	5	58	3	0	724	0.001429	ALCAM	ALCAM	NM_001627.4	NOVEL_APA	OVERLAP	105575597	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	105576900	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	1303	3398	23	0.005	0.8261	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:3|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:4|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:5|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:5|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:6
ALCAM:22f5abeb	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	a	3052	9	3041	2	11	155	10	0	1078	0.002949	ALCAM	ALCAM	NM_001627.4	NOVEL_APA	OVERLAP	105575597	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	105576900	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	1303	3398	23	0.005	0.8261	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:3|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:4|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:5|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:5|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:6
ALCAM:22f5abeb	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	17596	3052	1	3041	10	11	155	10	0	1078	0.000328	ALCAM	ALCAM	NM_001627.4	NOVEL_APA	OVERLAP	105575597	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	105576900	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	1303	3398	23	0.005	0.8261	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:3|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:4|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:5|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:5|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:6
ALCAM:22f5abeb	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	69426	3052	1	3041	10	11	155	10	0	1078	0.000328	ALCAM	ALCAM	NM_001627.4	NOVEL_APA	OVERLAP	105575597	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	105576900	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	1303	3398	23	0.005	0.8261	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:3|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:4|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:5|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:5|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:6
ALCAM:22f5abeb	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	m	2002	0	2002	0	14	114	16	0	716	0.0	ALCAM	ALCAM	NM_001627.4	NOVEL_APA	OVERLAP	105575597	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	105576900	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	1303	3398	23	0.005	0.8261	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:3|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:4|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:5|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:5|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:6
ALCAM:22f5abeb	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	19228	2002	0	2002	0	14	114	16	0	716	0.0	ALCAM	ALCAM	NM_001627.4	NOVEL_APA	OVERLAP	105575597	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	105576900	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	1303	3398	23	0.005	0.8261	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:3|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:4|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:5|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:5|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:6
ALCAM:22f5abeb	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	17802	2513	1	2512	0	21	95	15	0	882	0.000398	ALCAM	ALCAM	NM_001627.4	NOVEL_APA	OVERLAP	105575597	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	105576900	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	1303	3398	23	0.005	0.8261	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:3|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:4|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:5|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:5|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:6
ALCAM:22f5abeb	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	19227	2513	0	2512	1	21	95	15	0	882	0.0	ALCAM	ALCAM	NM_001627.4	NOVEL_APA	OVERLAP	105575597	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	105576900	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	1303	3398	23	0.005	0.8261	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:3|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:4|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:5|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:5|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:6
ALCAM:3d10dd85	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	19229	544	2	542	0	0	0	0	0	544	0.003676	ALCAM	ALCAM	NM_001243281.2	NOVEL_APA	OVERLAP	105552838	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467	105553171	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467	333	2417	13	0.003	0.7692	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:1|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:1|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:1|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:4|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:2|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:4
ALCAM:3d10dd85	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	a	696	2	694	0	0	0	0	0	696	0.002874	ALCAM	ALCAM	NM_001243281.2	NOVEL_APA	OVERLAP	105552838	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467	105553171	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467	333	2417	13	0.003	0.7692	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:1|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:1|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:1|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:4|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:2|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:4
ALCAM:3d10dd85	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	17596	696	0	694	2	0	0	0	0	696	0.0	ALCAM	ALCAM	NM_001243281.2	NOVEL_APA	OVERLAP	105552838	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467	105553171	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467	333	2417	13	0.003	0.7692	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:1|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:1|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:1|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:4|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:2|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:4
ALCAM:3d10dd85	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	69426	696	0	694	2	0	0	0	0	696	0.0	ALCAM	ALCAM	NM_001243281.2	NOVEL_APA	OVERLAP	105552838	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467	105553171	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467	333	2417	13	0.003	0.7692	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:1|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:1|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:1|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:4|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:2|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:4
ALCAM:3d10dd85	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	m	530	1	529	0	0	0	0	0	530	0.001887	ALCAM	ALCAM	NM_001243281.2	NOVEL_APA	OVERLAP	105552838	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467	105553171	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467	333	2417	13	0.003	0.7692	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:1|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:1|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:1|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:4|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:2|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:4
ALCAM:3d10dd85	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	19228	530	0	529	1	0	0	0	0	530	0.0	ALCAM	ALCAM	NM_001243281.2	NOVEL_APA	OVERLAP	105552838	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467	105553171	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467	333	2417	13	0.003	0.7692	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:1|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:1|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:1|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:4|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:2|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:4
ALCAM:3d10dd85	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	17802	565	0	565	0	0	0	0	0	565	0.0	ALCAM	ALCAM	NM_001243281.2	NOVEL_APA	OVERLAP	105552838	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467	105553171	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467	333	2417	13	0.003	0.7692	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:1|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:1|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:1|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:4|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:2|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:4
ALCAM:3d10dd85	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	19227	565	0	565	0	0	0	0	0	565	0.0	ALCAM	ALCAM	NM_001243281.2	NOVEL_APA	OVERLAP	105552838	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467	105553171	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467	333	2417	13	0.003	0.7692	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:1|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:1|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:1|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:4|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:2|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:4
